productId,baseName,variantName,description,category,basePrice
4267,"PICRIC ACID 99.8% AR (Under Water) (2,4,6-Trinitrophenol) 500 gm",,,,1200
4268,PICRIC ACID SATURATED AQUEOUS SOLUTION 100 ml,,,,220
4269,PICRIC ACID SATURATED AQUEOUS SOLUTION 500 ml,,,,700
4270,PIPERAZINE (Anhydrous) 98% (For Synthesis) 250 gm,,,,1200
4271,PIPERAZINE (Anhydrous) 98% (For Synthesis) 500 gm,,,,2100
4272,PIPES BUFFER 99% (Biological Buffer) (Piperazine-N-N-Bis-2-Ethene Sulphonic Acid 5 gm,,,,460
4273,PIPES BUFFER 99% (Biological Buffer) (Piperazine-N-N-Bis-2-Ethene Sulphonic Acid 25 gm,,,,1700
4274,PIPES BUFFER 99% (Biological Buffer) (Piperazine-N-N-Bis-2-Ethene Sulphonic Acid 100 gm,,,,5000
4275,PLASTICINE (Modelling Clay) 500 gm,,,,1600
4276,PLASTER OF PARIS (Calcium Sulphate Anhydrous) 500 gm,,,,330
4277,PLASTER OF PARIS (Calcium Sulphate Anhydrous) 5 kg,,,,2700
4278,PLATELET DILUTING FLUID 125 ml,,,,180
4279,PLATINUM METAL POWDER 99.9% 1 gm,,,,16000
4280,PLATINUM METAL WIRE 99.9% (Diameter 0.3mm) 250 mg,,,,6500
4281,PLATINUM METAL WIRE 99.9% (Diameter 0.3mm) 1 gm,,,,17000
4282,PLATINUM CHLORIDE Hydrate Extra Pure (40% Pt) (Chloroplatinic Acid) 1 gm,,,,9000
4283,PLATINUM OXIDE Hydrated Extra Pure (80% Pt) (Adam's Catalyst) (Platinum Dioxide) 1 gm,,,,12500
4284,POLYACRYLAMIDE 100 gm,,,,1400
4285,POLYACRYLAMIDE 500 gm,,,,5400
4286,POLYETHYLENE GLYLOL 200 (For Synthesis) 500 ml,,,,520
4287,POLYETHYLENE GLYLOL 200 (For Synthesis) 2.5 Ltr,,,,2200
4288,POLYETHYLENE GLYLOL 300 (For Synthesis) 500 ml,,,,620
4289,POLYETHYLENE GLYLOL 300 (For Synthesis) 2.5 Ltr,,,,2750
4290,POLYETHYLENE GLYLOL 400 (For Synthesis) 500 ml,,,,600
4291,POLYETHYLENE GLYLOL 400 (For Synthesis) 2.5 Ltr,,,,2500
4292,POLYETHYLENE GLYLOL 600 (For Synthesis) 500 ml,,,,620
4293,POLYETHYLENE GLYLOL 600 (For Synthesis) 2.5 Ltr,,,,2400
4294,POLYETHYLENE GLYCOL 1500 (For Synthesis) 500 gm,,,,540
4295,POLYETHYLENE GLYCOL 4000 (For Synthesis) 500 gm,,,,540
4296,POLYETHYLENE GLYCOL 4000 (For Synthesis) 5 kg,,,,4600
4297,POLYETHYLENE GLYCOL 6000 (For Synthesis) 500 gm,,,,650
4298,POLYETHYLENE GLYCOL 6000 (For Synthesis) 5 kg,,,,5000
4299,POLYETHYLENE OXIDE 100 gm,,,,6150
4300,POLYETHYLENE OXIDE 250 gm,,,,13000
4301,POLYMYXIN B SULPHATE (Aeroporine) (1 Million units) Vial,,,,1200
4302,POLYPHOSPHORIC ACID 85% (For Synthesis) 500 gm,,,,1200
4303,POLYVINYL ACETATE (Granulars) 500 gm,,,,2800
4304,POLYVINYL ALCOHOL (For Synthesis) (Hot Water Soluble)  500 gm,,,,950
4305,POLYVINYL ALCOHOL (For Synthesis) (Hot Water Soluble)  5 kg,,,,8800
4306,POLYVINYL PYRROLIDONE K25 (For Synthesis) 100 gm,,,,720
4307,POLYVINYL PYRROLIDONE K25 (For Synthesis) 500 gm,,,,2850
4308,POLYVINYL PYROLIDONE K30 (For Synthesis) (PVP K-30) 100 gm,,,,650
4309,POLYVINYL PYROLIDONE K30 (For Synthesis) (PVP K-30) 500 gm,,,,2700
4310,POLYVINYL PYROLIDONE K90 (For Synthesis) 500 gm,,,,3500
4311,PONCEAU S (For Microscopy) (C.I.NO.27195) 25 gm,,,,700
4312,PONCEAU S (For Microscopy) (C.I.NO.27195) 100 gm,,,,2600
4313,"POPOP Scintillation Grade 97% [1,4-Di-2(5-Phenyloxazoly)-Benzene] 5 gm",,,,3300
4314,"POPOP Scintillation Grade 97% [1,4-Di-2(5-Phenyloxazoly)-Benzene] 25 gm",,,,14000
4315,"POPSO BUFFER (For Biochemistry) Piperazine-1 ,4 Bis (2-hyroxypropanae sulphonic acid)} 50 gm",,,,5700
4316,"POPSO BUFFER (For Biochemistry) Piperazine-1 ,4 Bis (2-hyroxypropanae sulphonic acid)} 100 gm",,,,10800
4317,POTASSIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. K In Diluted HNO³ 100 ml,,,,1800
4318,POTASSIUM AAS STANDARD SOLUTION 1000 ± 2 mg/Ltr. K In Diluted HNO³ 500 ml,,,,3000
4319,POTASSIUM ACETATE 99% Extra Pure 500 gm,,,,680
4320,POTASSIUM ACETATE 99% AR 500 gm,,,,1100
4321,POTASSIUM ANTIMONY TARTRATE Trihydrate 98.5% Extra Pure (Antimony Potassium Tartrate) 250 gm,,,,1400
4322,POTASSIUM ANTIMONY TARTRATE Trihydrate 98.5% Extra Pure (Antimony Potassium Tartrate) 500 gm,,,,2300
4323,POTASSIUM ANTIMONY TARTRATE Trihydrate 99.5% AR 100 gm,,,,700
4324,POTASSIUM ANTIMONY TARTRATE Trihydrate 99.5% AR 500 gm,,,,2500
4325,POTASSIUM ARSENATE 100 gm,,,,3000
4326,POTASSIUM ARSENATE 500 gm,,,,14700
4327,POTASSIUM ARSENITE 100 gm,,,,3000
4328,POTASSIUM ARSENITE 500 gm,,,,14700
4329,POTASSIUM BICARBONATE 99.5% Extra Pure (Potassium Hydrogen Carbonate)  500 gm,,,,580
4330,POTASSIUM BIFLOURIDE 97% Extra Pure(Potassium Hydrogen Fluoride)  500 gm,,,,900
4331,POTASSIUM BISULPHATE 99% Extra Pure (Potassium Hydrogen Sulphate)  500 gm,,,,630
4332,POTASSIUM BISULPHATE 99% AR 500 gm,,,,700
4333,POTASSIUM BITARTRATE 99.5% Extra Pure (Potassium Hydrogen Tartrate) (Cream Of Tartar) 500 gm,,,,1450
4334,POTASSIUM BROMATE 99.6% Extra Pure 500 gm,,,,1200
4335,POTASSIUM BROMATE 99.8% AR 500 gm,,,,1400
4336,POTASSIUM BROMATE 1/60 MOL/L (0.1N) SOLUTION 500 ml,,,,130
4337,POTASSIUM BROMATE 1/60 MOL/L (0.1N) SOLUTION 2.5LTR,,,,370
4338,POTASSIUM BROMIDE 99% Extra Pure 500 gm,,,,1100
4339,POTASSIUM BROMIDE 99.5% AR 500 gm,,,,1600
4340,POTASSIUM BROMIDE IR SPECTROSCOPY 100 gm,,,,4200
4341,POTASSIUM BROMIDE SOLUTION N/10 (0.1N) 500 ml,,,,250
4342,POTASSIUM BROMIDE SOLUTION N/10 (0.1N) 2.5 Ltr.,,,,660
4343,POTASSIUM BROMIDE 1 MOL/L (1N) VOLUMETRIC SOLUTION 500 ml,,,,300
4344,POTASSIUM BROMIDE 1 MOL/L (1N) VOLUMETRIC SOLUTION 2.5LTR,,,,800
4345,POTASSIUM TERT BUTOXIDE 98% Extra Pure 250 gm,,,,2900
4346,POTASSIUM CARBONATE (Anhydrous) 99% Purified 500 gm,,,,460
4347,POTASSIUM CARBONATE (Anhydrous) 99.5 AR 500 gm,,,,530
4348,POTASSIUM CHLORIDE 99% Purified 500 gm,,,,260
4349,POTASSIUM CHLORIDE 99.5% AR 500 gm,,,,340
4350,POTASSIUM CHLORIDE SOLUTION 1N 500 ml,,,,350
4351,POTASSIUM CHLOROPLATINATE AR (Pt-40%) [Potassium Hexachloroplatinate (IV)] 1 gm,,,,7000
4352,POTASSIUM CHROMATE 99% Purified 500 gm,,,,1220
4353,POTASSIUM CHROMATE 99.5% AR 500 gm,,,,1400
4354,POTASSIUM CHROMATE 0.1 N SOLUTION 500 ml,,,,440
4355,Tri-POTASSIUM CITRATE 99% Extra Pure 500 gm,,,,700
4356,Tri-POTASSIUM CITRATE 99% AR 500 gm,,,,800
4357,POTASSIUM CYANATE 97% Extra Pure 500 gm,,,,2000
4358,POTASSIUM DICHROMATE 99.5% Extra Pure (Potassium Bichromate) 500 gm,,,,1050
4359,POTASSIUM DICHROMATE 99.9% AR 500 gm,,,,1200
4360,POTASSIUM DICHROMATE SOLUTION N/10 500 ml,,,,240
4361,POTASSIUM DICHROMATE SOLUTION 0.25N 500 ml,,,,170
4362,POTASSIUM ETHYL XANTHATE 98% Extra Pure (Ethyl Potassium Xanthate)  100 gm,,,,1300
4363,POTASSIUM ETHYL XANTHATE 98% Extra Pure (Ethyl Potassium Xanthate)  500 gm,,,,6000
4364,POTASSIUM FERRICYANIDE 98% Extra Pure[Potassium Hexa Cyanoferrate (III)] 100 gm,,,,500
4365,POTASSIUM FERRICYANIDE 98% Extra Pure[Potassium Hexa Cyanoferrate (III)] 500 gm,,,,1700
4366,POTASSIUM FERRICYANIDE 99% AR 100 gm,,,,620
4367,POTASSIUM FERRICYANIDE 99% AR 500 gm,,,,2000
4368,POTASSIUM FERROCYANIDE 98% Extra Pure [Potassium Hexa cyanoferrate (II)] 500 gm,,,,950
4369,POTASSIUM FERROCYANIDE 99% AR 500 gm,,,,1100
4370,POTASSIUM FLUORIDE (Anhydrous) 97% Extra Pure 500 gm,,,,1100
4371,POTASSIUM FLUORIDE (Anhydrous) 99% AR 500 gm,,,,1500
4372,POTASSIUM FORMATE 99% Extra Pure 100 gm,,,,320
4373,POTASSIUM FORMATE 99% Extra Pure 500 gm,,,,1100
4374,POTASSIUM FORMATE 99% AR 500 gm,,,,1200
4375,POTASSIUM HYDROGEN DI IODATE 25 gm,,,,6000
4376,POTASSIUM HYDROGEN DI IODATE 100 gm,,,,21000
4377,POTASSIUM HYDROGEN PHTHALATE 99.5% Extra Pure 500 gm,,,,700
4378,POTASSIUM HYDROGEN PHTHALATE 99.5% AR 500 gm,,,,800
4379,POTASSIUM HYDROGEN SULPHATE 99% Extra Pure 500 gm,,,,560
4380,POTASSIUM HYDROGEN SULPHATE 99% AR 500 gm,,,,700
4381,POTASSIUM HYDROXIDE FLAKES 85% Extra Pure 500 gm,,,,430
4382,POTASSIUM HYDROXIDE PELLETS 85% Extra Pure 500 gm,,,,530
4383,POTASSIUM HYDROXIDE PELLETS 85% AR 500 gm,,,,580
4384,POTASSIUM HYDROXIDE 40% W/W SOLUTION 500 ml,,,,400
4385,POTASSIUM HYDROXIDE 40% W/W SOLUTION 2.5 Ltr.,,,,1400
4386,POTASSIUM HYDROXIDE SOLUTION N/10 500 ml,,,,300
4387,POTASSIUM HYDROXIDE SOLUTION N/10 2.5  Ltr.,,,,900
4388,POTASSIUM IODATE 99% Extra Pure 100 gm,,,,1750
4389,POTASSIUM IODATE 99% Extra Pure 250 gm,,,,4000
4390,POTASSIUM IODATE 99.5% AR 100 gm,,,,2000
4391,POTASSIUM IODATE 99.5% AR 250 gm,,,,4200
4392,POTASSIUM IODATE SOLUTION N/10 500 ml,,,,700
4393,POTASSIUM IODIDE 99% Extra Pure 25 gm,,,,650
4394,POTASSIUM IODIDE 99% Extra Pure 100 gm,,,,2250
4395,POTASSIUM IODIDE 99% Extra Pure 250 gm,,,,5200
4396,POTASSIUM IODIDE 99% Extra Pure 500 gm,,,,9600
4397,POTASSIUM IODIDE 99.8% AR 100 gm,,,,2400
4398,POTASSIUM IODIDE 99.8% AR 250 gm,,,,5400
4399,POTASSIUM IODIDE 99.8% AR 500 gm,,,,10200
4400,POTASSIUM IODIDE 0.1M SOLUTION 500 ml,,,,800
4401,POTASSIUM IODIDE 0.1M SOLUTION 2.5 Ltr,,,,3500
4402,POTASSIUM IODIDE 1M SOLUTION 500 ml,,,,1500
4403,POTASSIUM IODIDE 1M SOLUTION 2.5 Ltr,,,,5100
4404,POTASSIUM IODIDE 3M SOLUTION 125 ml,,,,1300
4405,POTASSIUM IODIDE 3M SOLUTION 500 ml,,,,4000
4406,POTASSIUM IODIDE SOLUTION 10% 500 ml,,,,2100
4407,POTASSIUM IODIDE PAPERS 100lvs,,,,200
4408,POTASSIUM IODIDE PAPERS 200lvs,,,,380
4409,POTASSIUM IODO BISMUTHATE 98% 25 gm,,,,4000
4410,POTASSIUM IODO BISMUTHATE 98% 100 gm,,,,15000
4411,POTASSIUM IODO PLATINATE 99.9% AR 1 gm,,,,7000
4412,POTASSIUM MERCURIC IODIDE (Mercuric Potassium Iodide) 25 gm,,,,3500
4413,POTASSIUM MERCURIC IODIDE (Mercuric Potassium Iodide) 100 gm,,,,13400
4414,POTASSIUM METABISULPHITE 95% Extra Pure 500 gm,,,,550
4415,POTASSIUM METABISULPHITE 96% AR 500 gm,,,,680
4416,POTASSIUM METAPERIODATE 99% Extra Pure (Potassium Periodate) 100 gm,,,,2300
4417,POTASSIUM METAPERIODATE 99% Extra Pure (Potassium Periodate) 500 gm,,,,11000
4418,POTASSIUM METAPERIODATE 99.8% AR 100 gm,,,,2400
4419,POTASSIUM METAPERIODATE 99.8% AR 500 gm,,,,11500
4420,POTASSIUM METAVANADATE 98% Extra Pure 100 gm,,,,1000
4421,POTASSIUM METAVANADATE 98% Extra Pure 250 gm,,,,4600
4422,POTASSIUM NITRATE 99% Extra Pure 500 gm,,,,520
4423,POTASSIUM NITRATE 99% AR 500 gm,,,,650
4424,POTASSIUM NITRITE 95% Extra Pure 500 gm,,,,2200
4425,POTASSIUM NITRITE 96% AR 250 gm,,,,1800
4426,POTASSIUM OXALATE 99% Extra Pure 500 gm,,,,700
4427,POTASSIUM OXALATE 99.5% AR 500 gm,,,,750
4428,POTASSIUM PERCHLORATE 99.5% AR 250 gm,,,,4500
4429,POTASSIUM PERCHLORATE 99.5% AR 500 gm,,,,8200
4430,POTASSIUM PERMANAGANATE 99% Extra Pure 500 gm,,,,680
4431,POTASSIUM PERMANAGANATE 99% Extra Pure 5 kg,,,,6000
4432,POTASSIUM PERMANGANATE 99.0% AR 500 gm,,,,830
4433,POTASSIUM PERMANGANATE 0.002M (0.01N) SOLUTION 500 ml,,,,280
4434,POTASSIUM PERMANGANATE 0.25N SOLUTION 500 ml,,,,260
4435,POTASSIUM PERMANGANATE 0.1N SOLUTION 500 ml,,,,510
4436,POTASSIUM PERSULPHATE 98% Extra Pure (Potassium Peroxy Disulphate) 500 gm,,,,660
4437,POTASSIUM PERSULPHATE 98% AR 500 gm,,,,720
4438,POTASSIUM PHOSPHATE DIBASIC (Anhydrous) 98% Extra Pure (Di-Potassium Hydrogen O-Phosphate) 500 gm,,,,910
4439,POTASSIUM PHOSPHATE DIBASIC (Anhydrous) 99% AR 500 gm,,,,1050
4440,POTASSIUM PHOSPHATE MONOBASIC (Anhydrous) 98% Extra Pure 500 gm,,,,850
4441,POTASSIUM PHOSPHATE DIBASIC (Anhydrous) 98% Extra Pure (Di-Potassium Hydrogen O-Phosphate) 500 gm,,,,950
4442,POTASSIUM PHOSPHATE TRIBASIC 500 gm,,,,4000
4443,POTASSIUM PHTHALIMIDE 98% (For Synthesis) 500 gm,,,,1050
4444,POTASSIUM PYROANTIMONATE 98.5% Extra Pure (Potassium Antimonate) 100 gm,,,,1150
4445,POTASSIUM PYROANTIMONATE 98.5% Extra Pure (Potassium Antimonate) 500 gm,,,,5700
4446,POTASSIUM PYROANTIMONATE 99% AR (Potassium Antimonate)  100 gm,,,,1550
4447,POTASSIUM PYROANTIMONATE 99% AR (Potassium Antimonate)  500 gm,,,,7400
4448,Tetra-POTASSIUM PYROPHOSPHATE 98% Extra Pure 500 gm,,,,1050
4449,POTASSIUM PYROSULPHATE 97% Extra Pure (Potassium Disulphate) 100 gm,,,,2200
4450,POTASSIUM PYROSULPHATE 97% Extra Pure (Potassium Disulphate) 500 gm,,,,8000
4451,POTASSIUM SILICOFLUORIDE 98% (Extra Pure) 500 gm,,,,350
4452,POTASSIUM SORBATE 99.5% (Extra Pure) 500 gm,,,,1400
4453,POTASSIUM SULPHATE 99% Extra Pure 500 gm,,,,400
4454,POTASSIUM SULPHATE 99.5% AR 500 gm,,,,560
4455,POTASSIUM TARTRATE Hemihydrate 99% Extra Pure 500 gm,,,,1300
4456,POTASSIUM TELLURITE Hydrate 90% (For Microbiology) 25 gm,,,,2400
4457,POTASSIUM TELLURITE Hydrate 90% (For Microbiology) 100 gm,,,,9000
4458,POTASSIUM TETRA CHLOROPLATINATE 98% (Pt 47%) 1 gm,,,,8000
4459,POTASSIUM TETRATHIONATE 98% Extra Pure 5 gm,,,,6400
4460,POTASSIUM TETRATHIONATE 98% Extra Pure 25 gm,,,,26000
4461,POTASSIUM THIOCYANATE 98% Extra Pure (Potassium Sulphocyanide) 500 gm,,,,1000
4462,POTASSIUM THIOCYANATE 98.5% AR 500 gm,,,,1200
4463,POTASSIUM THIOCYANATE 0.1N (N/10) SOLUTION 500 ml,,,,250
4464,POTASSIUM THIOCYANATE 0.1N (N/10) SOLUTION 2.5 Ltr.,,,,1050
4465,"POTASSIUM TITANIUM OXALATE 
98.5% AR 100 gm",,,,1250
4466,POTASSIUM TITANIUM OXALATE 98.5% AR 500 gm,,,,5200
4467,"PPO 99% (Scintillation Grade) (2,5-Diphenyl Oxazole) 10 gm",,,,1200
4468,"PPO 99% (Scintillation Grade) (2,5-Diphenyl Oxazole) 25 gm",,,,1900
4469,POVIDONE IODINE 99% 100 gm,,,,1400
4470,POVIDONE IODINE 99% 500 gm,,,,4000
4471,PRASEODYMIUM NITRATE Hexahydrate 99.9% AR 5 gm,,,,3400
4472,PRASEODYMIUM OXIDE 99.9% AR 10 gm,,,,500
4473,D-PROLINE 99% (For Biochemistry) 1 gm,,,,780
4474,D-PROLINE 99% (For Biochemistry) 5 gm,,,,1600
4475,D-PROLINE 99% (For Biochemistry) 25 gm,,,,7200
4476,L-PROLINE 99% (For Biochemistry) 5 gm,,,,85
4477,L-PROLINE 99% (For Biochemistry) 25 gm,,,,300
4478,L-PROLINE 99% (For Biochemistry) 100 gm,,,,1000
4479,L-PROLINE 99% (For Biochemistry) 500 gm,,,,4400
4480,1-PROPANE SULPHONIC ACID SODIUM SALT 99% HPLC (For Ion-Pair Chromatography) 5 gm,,,,300
4481,1-PROPANE SULPHONIC ACID SODIUM SALT 99% HPLC (For Ion-Pair Chromatography) 25 gm,,,,1400
4482,PROPIONIC ACID 99% (For Synthesis) 500 ml,,,,600
4483,PROPIONIC ACID 99% (For Synthesis) 2.5 Ltr.,,,,2600
4484,iso-PROPYL ALCOHOL 99% (For Synthesis) (Propan-2-ol) 500 ml,,,,420
4485,iso-PROPYL ALCOHOL 99% (For Synthesis) (Propan-2-ol) 2.5 Ltr.,,,,1500
4486,iso-PROPYL ALCOHOL 99.5% AR (Propan-2-ol) 500 ml,,,,470
4487,iso-PROPYL ALCOHOL 99.5% AR (Propan-2-ol) 2.5 Ltr.,,,,1700
4488,iso-PROPYL ALCOHOL 99.8% HPLC 1 Ltr.,,,,1050
4489,iso-PROPYL ALCOHOL 99.8% HPLC 2.5 Ltr.,,,,2200
4490,n-PROPYL ALCOHOL 99.5% (For Synthesis) 500 ml,,,,480
4491,n-PROPYL ALCOHOL 99.5% (For Synthesis) 2.5 Ltr.,,,,1900
4492,n-PROPYL ALCOHOL 99.5% AR (Propan-1-ol) 500 ml,,,,550
4493,n-PROPYL ALCOHOL 99.5% AR (Propan-1-ol) 2.5 Ltr.,,,,2100
4494,n-PROPYL ALCOHOL 99.9% HPLC 1 Ltr.,,,,3000
4495,"PROPYLENE GLYCOL 99% Purified (1,2-Propanediol) 500 ml",,,,900
4496,"PROPYLENE GLYCOL 99% Purified (1,2-Propanediol) 2.5 Ltr.",,,,3850
4497,"PROPYLENE GLYCOL 99.5% AR (1,2-Propanediol) 500 ml",,,,1050
4498,"PROPYLENE GLYCOL 99.5% AR (1,2-Propanediol) 2.5 Ltr.",,,,4000
4499,"PROPYL GALLATE 98% Extra Pure (Antioxidant) (N-Propyl-3,4,5-Trihydroxy Benzoate) 100 gm",,,,1300
4500,"PROPYL GALLATE 98% Extra Pure (Antioxidant) (N-Propyl-3,4,5-Trihydroxy Benzoate) 500 gm",,,,5000
4501,PROPYL-4-HYDROXYBENZOATE 99.5% Extra Pure (Propyl Paraben) 500 gm,,,,1700
4502,PROPYL-4-HYDROXYBENZOATE 99.5% Extra Pure (Propyl Paraben) 5 kg,,,,15000
4503,PROPYL-4-HYDROXYBENZOATE SODIUM SALT 99% Purified (Propyl Paraben Sodium Salt)  500 gm,,,,2000
4504,PROPYL-4-HYDROXYBENZOATE SODIUM SALT 99% Purified (Propyl Paraben Sodium Salt)  5 kg,,,,18700
4505,Iso-PROPYL MYRISTATE 98% Extra Pure 500 ml,,,,700
4506,Iso-PROPYL MYRISTATE 98% Extra Pure 2.5 Ltr.,,,,3000
4507,PROTEOSE PEPTONE (Culture Media Ingredient) 100 gm,,,,430
4508,PROTEOSE PEPTONE (Culture Media Ingredient) 500 gm,,,,1550
4509,PUMIC FINE POWDER 500 gm,,,,240
4510,PYRIDINE 98% (For Synthesis) 250 ml,,,,460
4511,PYRIDINE 98% (For Synthesis) 500 ml,,,,850
4512,PYRIDINE 98% (For Synthesis) 2.5 Ltr.,,,,3600
4513,PYRIDINE 99.5% AR 500 ml,,,,900
4514,PYRIDINE 99.5% AR 2.5 Ltr.,,,,4100
4515,PYRIDINIUM-4-TOLUENE SULPHONATE 98% (4-Toluensulfonic acid pyridinium Salt)  25 gm,,,,680
4516,PYRIDINIUM-4-TOLUENE SULPHONATE 98% (4-Toluensulfonic acid pyridinium Salt)  100 gm,,,,2400
4517,PYRIDOXINE HYDROCHLORIDE 99.5% (For Biochemistry) (Vitamin B6) 10 gm,,,,210
4518,PYRIDOXINE HYDROCHLORIDE 99.5% (For Biochemistry) (Vitamin B6) 25 gm,,,,480
4519,PYRIDOXINE HYDROCHLORIDE 99.5% (For Biochemistry) (Vitamin B6) 100 gm,,,,1650
4520,"3-(2-PYRIDYL)-5,6 DIPHENYL-1,2,4 TRIAZINE 99% AR (PDT) 1 gm",,,,3000
4521,"3-(2-PYRIDYL)-5,6 DIPHENYL-1,2,4 TRIAZINE 99% AR (PDT) 5 gm",,,,13000
4522,"3-(2-PYRIDYL)-5,6 DIPHENYL 1,2,4 TRIAZINE,4'-4""-DISULPHONIC ACID DISODIUM SALT 99% AR 1 gm",,,,5200
4523,PYROCATECHOL 98% (For Synthesis) (Catechol) (O-Dihydroxybenzene) 100 gm,,,,400
4524,PYROCATECHOL 98% (For Synthesis) (Catechol) (O-Dihydroxybenzene) 500 gm,,,,1100
4525,PYROCATECHOL 99% AR (Catechol) (O-Dihydroxybenzene) 100 gm,,,,600
4526,PYROCATECHOL 99% AR (Catechol) (O-Dihydroxybenzene) 500 gm,,,,2000
4527,PYROCATECHOL VIOLET AR (Catechol Violet) 1 gm,,,,900
4528,PYROCATECHOL VIOLET AR (Catechol Violet) 5 gm,,,,3800
4529,PYROGALLOL 98% (For Synthesis) (Pyrogallic Acid) 100 gm,,,,1700
4530,PYROGALLOL 98% (For Synthesis) (Pyrogallic Acid) 500 gm,,,,8600
4531,PYROGALLOL 98.5% AR 100 gm,,,,2000
4532,PYROGALLOL 98.5% AR 500 gm,,,,9000
4533,PYROGALLOL RED AR 1 gm,,,,930
4534,PYROGALLOL REAGENT SOLUTION 500 ml,,,,900
4535,PYRROLIDINE 99% (For Synthesis) 250 ml,,,,2800
4536,PYRROLIDINE 99% (For Synthesis) 1 Ltr.,,,,10800
4537,2-PYRROLIDONE 99% (For Synthesis) 500 ml,,,,1800
4538,2-PYRROLIDONE 99% (For Synthesis) 2.5 Ltr.,,,,8600
4539,PYROLUSITE (ORE) Extra Pure 250 gm,,,,4000
4540,L-PYROGLUTAMIC ACID Extra Pure (For Biochemistry) 25 gm,,,,900
4541,L-PYROGLUTAMIC ACID Extra Pure (For Biochemistry) 100 gm,,,,2700
4542,PYRONIN B (C.I.NO.45010) 5 gm,,,,1450
4543,PYRONIN B (C.I.NO.45010) 25 gm,,,,6500
4544,PYRONIN G (Y) (C.I.NO.45005) 5 gm,,,,2000
4545,PYRONIN G (Y) (C.I.NO.45005) 25 gm,,,,8000
4546,QUARTZ AR (FINE POWDER / GRANULAR) 250 gm,,,,600
4547,QUARTZ AR (FINE POWDER / GRANULAR) 500 gm,,,,1100
4548,QUERCETIN Dihydrate 95% (For Synthesis) 5 gm,,,,550
4549,QUERCETIN Dihydrate 95% (For Synthesis) 25 gm,,,,1350
4550,QUERCETIN Dihydrate 95% (For Synthesis) 100 gm,,,,4800
4551,QUINALDINE 98% (For Synthesis) 100 ml,,,,1500
4552,QUINALDINE 98% (For Synthesis) 500 ml,,,,6900
4553,QUINALDINE RED INDICATOR 1 gm,,,,1450
4554,QUINALDINE RED INDICATOR 5 gm,,,,6500
4555,QUINALDINE RED INDIDCATOR SOLUTION 100 ml,,,,550
4556,QUINALIZARIN 95% AR 500 mg,,,,18500
4557,QUINALIZARIN 95% AR 1 gm,,,,35000
4558,QUINALIZARIN Indicator Solution 100 ml,,,,5500
4559,QUINHYDRONE AR 100 gm,,,,1200
4560,QUINHYDRONE AR 500 gm,,,,5850
4561,QUININE HYDROCHLORIDE AR 5 gm,,,,2800
4562,QUININE HYDROCHLORIDE AR 25 gm,,,,9500
4563,QUININE HYDROCHLORIDE AR 100 gm,,,,28500
4564,QUININE SULPHATE Dihydrate 99% Extra Pure 25 gm,,,,1100
4565,QUININE SULPHATE Dihydrate 99% Extra Pure 100 gm,,,,4000
4566,QUININE SULPHATE Dihydrate 99.5% AR 25 gm,,,,1300
4567,QUININE SULPHATE Dihydrate 99.5% AR 100 gm,,,,4900
4568,"QUINIZARIN 96% (For Synthesis) (C.I.NO.58050) (1,4-Dihydroxyanthraquinone) 25 gm",,,,2500
4569,"QUINIZARIN 96% (For Synthesis) (C.I.NO.58050) (1,4-Dihydroxyanthraquinone) 100 gm",,,,6600
4570,QUINOLINE 97% (For Synthesis) 500 ml,,,,1900
4571,QUINOLINE 97% (For Synthesis) 2.5 Ltr.,,,,9000
4572,QUINOLINE YELLOW (For Microscopy) (Water Soluble) 25 gm,,,,1050
4573,QUINOLINE YELLOW (For Microscopy) (Water Soluble) 100 gm,,,,3800
4574,D-RAFFINOSE Pentahydrate 99% AR (Melitose) 5 gm,,,,670
4575,D-RAFFINOSE Pentahydrate 99% AR (Melitose) 25 gm,,,,1550
4576,D-RAFFINOSE Pentahydrate 99% AR (Melitose) 100 gm,,,,5700
4577,R.B.C. DILUTING FLUID (Gower's Solution) 500 ml,,,,380
4578,R.B.C DILUTING FLUID (Heyme's Solution) 500 ml,,,,430
4579,RESAZURIN AR (Resazurin Sodium Salt) 1 gm,,,,1250
4580,RESAZURIN AR (Resazurin Sodium Salt) 5 gm,,,,5800
4581,RESAZURIN REAGENT Solution 500 ml,,,,900
4582,RESEPRINE 99% Extra Pure 1 gm,,,,3800
4583,RESEPRINE 99% Extra Pure 5 gm,,,,17500
4584,"RESORCINOL 99% Extra Pure (1,3-Dihydroxy Benzene) 100 gm",,,,1000
4585,"RESORCINOL 99% Extra Pure (1,3-Dihydroxy Benzene) 250 gm",,,,2300
4586,"RESORCINOL 99% Extra Pure (1,3-Dihydroxy Benzene) 500 gm",,,,4250
4587,RESORCINOL 99% AR 100 gm,,,,1050
4588,RESORCINOL 99% AR 500 gm,,,,4600
4589,RETICULOCYTE DILUTING FLUID 125 ml,,,,350
4590,L(+)RHAMNOSE 99% (Monohydrate) (For Biochemistry) (Iso-Dulcite) 5 gm,,,,500
4591,L(+)RHAMNOSE 99% (Monohydrate) (For Biochemistry) (Iso-Dulcite) 25 gm,,,,2100
4592,L(+)RHAMNOSE 99% (Monohydrate) (For Biochemistry) (Iso-Dulcite) 100 gm,,,,7200
4593,RHODAMINE B AR (For Microscopy) (C.I.NO.45170) 25 gm,,,,260
